Product Name,Product Price,Product Rating,Number of Reviews,Product Units Sold,Product Category,Product URL,Product Image URL
"Miniso & Disney Stitch Novelty Slippers, Kawaii & Comfy Plush Closed Toe Non Slip Shoes, Indoor Bedroom Slippers",14.30,4.9,11004,22K+,in Women's slippers,https://www.temu.com/miniso-disney-stitch-novelty-slippers-kawaii-comfy-plush-closed-toe-non-slip-shoes-indoor-bedroom-slippers-g-601099515711733.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/72a51b56e1e9297517b54ec0d38c18ea.jpg?imageView2/2/w/500/q/70/format/webp
"USB Rechargeable Hair Clipper, Barber Professional Electric Hair Trimmer Beard Shaver, Men Hair Cutting Machine (the Best Gift For Father, Lover)",3.99,4.6,30052,100K+,in Hair Cutting Tools,https://www.temu.com/t9-usb-rechargeable-hair-clipper-professional-electric-hair-trimmer-beard-shaver-men-hair-cutting-machine-gift-for-father-lover-g-601099519593136.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/4ef2d71d894686e867807221d1e343f0.jpg?imageView2/2/w/500/q/70/format/webp
"Lightweight Zip Up Vest Coat, Solid Sleeveless Thermal Vest Coat For Fall & Winter, Women's Clothing",12.47,4.7,12364,88K+,in Women's Coat & Jacket,https://www.temu.com/lightweight-zip-up-vest-coat-solid-sleeveless-thermal-vest-coat-for-fall-winter-womens-clothing-g-601099511926243.html,https://img.kwcdn.com/product/1d14c6c1096/c4825c9c-38f2-4156-854b-eb67d54d0f11_1339x1785.jpeg?imageView2/2/w/500/q/70/format/webp
"Plus Size Casual Top, Women's Plus Solid Cable Long Sleeve Button Decor V Neck Slight Stretch Top",13.48,4.8,7284,60K+,in Curve T-shirts,https://www.temu.com/plus-size-casual-top-womens-plus-solid-cable-long-sleeve-button-decor-v-neck-slight-stretch-top-g-601099520772390.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/53d7382dcd74ce6d0f3cf1f9540a9cf7.jpg?imageView2/2/w/500/q/70/format/webp
"Men's Thermal Underwear Set, Skiing Winter Warm Base Layers, Tight Long Sleeve Round Neck Top & Bottom Pants Set",11.37,4.8,6727,62K+,in Men's Shapewear,https://www.temu.com/mens-thermal-underwear-set-skiing-winter-warm-base-layers-tight-long-sleeve-round-neck-top-bottom-pants-set-g-601099522851804.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/9662b5bc7e688a68b706d5dbd5040c34.jpg?imageView2/2/w/500/q/70/format/webp
Shape Your Body With These High Waist Yoga Sports Leggings: Slim Fit & Stretchy Bike Pants For Women's Activewear,5.94,4.7,20325,100K+,in Women's Activewear,https://www.temu.com/black-high-waist-yoga-sports-leggings-stretchy-slim-fit-bike-pants-womens-activewear-g-601099513232027.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/ca11eab73547dd70be18eee0b832d769.jpg?imageView2/2/w/500/q/70/format/webp
"50pcs Non-Stick Air Fryer Liners - Square Paper Liners For Baking, Roasting, And Microwave Cooking - Easy Cleanup And Healthier Cooking For Hotel/Commercial",2.15,4.7,5040,93K+,in Food Service Equipment & Supplies,https://www.temu.com/50pcs-non-stick-air-fryer-liners-square-paper-liners-for-baking-roasting-and-microwave-cooking-easy-cleanup-and-healthier-cooking-g-601099525534648.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/f48efe581442854a099f12551eedb215.jpg?imageView2/2/w/500/q/70/format/webp
"Women's Plush Lined Canvas Shoes, Warm & Cozy Slip On Snow Boots, Thermal Winter Ankle Boots",11.99,4.7,14744,57K+,in Women's Canvas Shoes,https://www.temu.com/womens-plush-lined-canvas-shoes-warm-cozy-slip-on-snow-boots-thermal-winter-ankle-boots-g-601099520522529.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/2f11b5a12d6416b8d9525f3d5f55b67c.jpg?imageView2/2/w/500/q/70/format/webp
Plaid Shirt Coat For Men Long Sleeve Casual Regular Fit Button Up Hooded Shirts Jacket,11.77,4.6,8228,44K+,in Hooded: Men's Hoodies & Sweatshirts,https://www.temu.com/plaid-shirt-coat-for-men-long-sleeve-casual-regular-fit-button-up-hooded-shirts-jacket-g-601099518151737.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/b643eeec222a65a9a46cff802290710d.jpg?imageView2/2/w/500/q/70/format/webp
"Faux Fur Hood Drawstring Parka Coat, Zip Up Button Front Pocket Thermal Overcoat, Women's Clothing",37.97,4.7,31292,22K+,in Women's Coat & Jacket: 100% Polyester,https://www.temu.com/faux-fur-hood-drawstring-parka-coat-zip-up-button-front-pocket-thermal-overcoat-womens-clothing-g-601099522925614.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/363cc1d3b50c13248e48579ea3698c15.jpg?imageView2/2/w/500/q/70/format/webp
Acrylic Nail Kit Professional Set Powder Glitter Nail Extension Set Full Manicure Set Nail Art Liquid Nail Decorations Tools Kit,17.99,4.6,7049,15K+,"in Hypoallergenic Foot, Hand & Nail Care",https://www.temu.com/acrylic-nail-kit-professional-set-powder-glitter-nail-extension-set-full-manicure-set-nail-art-liquid-nail-decorations-tools-kit-g-601099523332939.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/66974589a1255110ac0139ec41739eb6.jpg?imageView2/2/w/500/q/70/format/webp
"Organize Your Closet with This Large Storage Bag - Reinforced Handle, Clear Window, and Sturdy Zippers! Bedroom Accessories",4.27,4.7,64133,100K+,in Closet & Laundry Storage,https://www.temu.com/1pc-large-storage-bag-organizer-clothes-storage-with-reinforced-handle-storage-containers-for-bedding-comforters-clothing-closet-clear-window-sturdy-zippers-g-601099514848003.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/eba01abc86843da26483dd32a9c25acd.jpg?imageView2/2/w/500/q/70/format/webp
"Plus Size Men's ""Simple"" Print Sweatshirt & Sweatpants Set For Autumn/winter, Contrast Color 2Pcs Outfits For Sports/outdoor, Men's Clothing",23.03,4.8,7340,8.7K+,in Men's Plus Size Tracksuits & Sweatsuits,https://www.temu.com/plus-size-mens-simple-print-sweatshirt-sweatpants-set-for-autumn-winter-contrast-color-2pcs-outfits-for-sports-outdoor-mens-clothing-g-601099524594992.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/ba15cd8e01566f9c62694e68f2589266.jpg?imageView2/2/w/500/q/70/format/webp
3 Sets PD20W Fast Charger Adapter: 3.3FT Type C Cable For IPhone 14 Pro Max/14 Plus/13/12 Mini/11/XS/SE - Super Fast Charging,3.99,4.8,10282,22K+,in Chargers,https://www.temu.com/2-3-sets-pd20w-fast-charger-adapter-3-3ft-type-c-cable-for-iphone-14-pro-max-14-plus-13-12-mini-11-xs-se-super-fast-charging-g-601099530292395.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/92da523e0dbc0a4e8c53f9081b0e9747.jpg?imageView2/2/w/500/q/70/format/webp
"Mini Photo Printer for iPhone/Android,Portable Thermal Photo Printer for Gift Study Notes Work Photo Picture Memo",17.98,4.6,30949,100K+,in Packaging & Shipping Supplies,https://www.temu.com/mini-photo-printer-for-iphone-android-1000mah-portable-thermal-photo-printer-for-gift-study-notes-work-children-photo-picture-memo-g-601099515038041.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/748bd411b66b805288099ef26cd03293.jpg?imageView2/2/w/500/q/70/format/webp
"3 Inch 1080P Dual Lens Dash Cam For Cars,Front And Inside,Full HD 1080P Car Camera With Loop Recording,Night Vision,Wide Angle Car DVR Camera Car Video Recorder Vehicle Black Box",16.48,4.6,5467,19K+,in Car Audio & Video,https://www.temu.com/3-inch-1080p-dual-lens-dash-cam-for-cars-front-and-inside-full-hd-1080p-car-camera-with-loop-recording-night-vision-wide-angle-car-dvr-camera-car-video-recorder-vehicle-black-box-g-601099524440417.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/78fa2c9f68513d279d4c8c059bbfee9d.jpg?imageView2/2/w/500/q/70/format/webp
"1pc Adjustable Silicone Clip-On Strainer,Pot Strainer And Pasta Strainer，Vegetable & Fruit Drainage Basket，The Perfect Kitchen Accessory For Pots, Pans, And Bowls!",1.47,4.7,20013,100K+,in Small Appliances & Accessories,https://www.temu.com/1pc-adjustable-silicone-clip-on-strainer-for-pots-pans-and-bowls-kitchen-accessories-g-601099512410338.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/3f4d564c7ba4fd2c5741b1124d786df0.jpg?imageView2/2/w/500/q/70/format/webp
"Fake Translucent Pantyhose, High Waist Slim Anti-snag Pantyhose, Women's Lingerie & Hosiery",3.59,4.7,23502,100K+,in Women's Stockings & Hosiery,https://www.temu.com/fake-translucent-pantyhose-high-waist-slim-anti-snag-pantyhose-womens-lingerie-hosiery-g-601099517058340.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/0b9bdcf27add86321db5ad3ab7d5472b.jpg?imageView2/2/w/500/q/70/format/webp
"Blessed Letter Print Casual Two-piece Set, Crew Neck Long Sleeve Tops & Drawstring Jogger Pants Outfits, Women's Clothing",13.17,4.7,15339,30K+,in Women's Two-piece Outfits,https://www.temu.com/blessed-letter-print-casual-two-piece-set-crew-neck-long-sleeve-tops-drawstring-jogger-pants-outfits-womens-clothing-g-601099519231090.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/ebf078f0e90bf8c646966f31cf0c497d.jpg?imageView2/2/w/500/q/70/format/webp
Hat Racks For Door Baseball Hats 14 / 7 Pocket Hat Organizer Holder,3.27,4.6,39832,100K+,in Closet & Laundry Storage,https://www.temu.com/1-pc-hat-rack-for-baseball-caps-7-14-pockets-foldable-baseball-cap-display-rack-door-back-wall-non-woven-large-hanging-hat-storage-bag-g-601099513343066.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/0eede9053755f6af069c08535db2a12f.jpg?imageView2/2/w/500/q/70/format/webp
"1 Set, Electric Spin Scrubber With 2/5/6 Replaceable Brush Head, Power Cordless Bathroom Scrubber With Adjustable Long Handle, Rechargeable Shower Scrubber, Multifunctional Scrubber For Bathroom, Kitchen, Bathtub, Tile, Shower, Car, Cleaning Supplies",16.98,4.5,6450,15K+,in Household & Cleaning Supplies: Bathroom,https://www.temu.com/1-set-electric-spin-scrubber-with-2-5-6-replaceable-brush-head-power-cordless-bathroom-scrubber-with-adjustable-long-handle-rechargeable-shower-scrubber-multifunctional-scrubber-for-bathroom-kitchen-bathtub-tile-shower-car-cleaning-supplies-g-601099528395918.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/270c6eecac6e60698620cab019eb3c30.jpg?imageView2/2/w/500/q/70/format/webp
Jumping Ball Frog Jump Long Height Device Sports Equipment To Increase Jump Jumping Ball Children's Sense Of Balance System Training Equipment Christmas、Halloween、Thanksgiving Gift,23.48,4.7,5754,16K+,in Novelty & Gag Toys: Plastic,https://www.temu.com/jumping-ball-frog-jump-long-height-device-sports-equipment-to-increase-jump-jumping-ball-childrens-sense-of-balance-system-training-equipment-g-601099517920042.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/12c3ac7f309a3ec1f9fb7b0dc276e79a.jpg?imageView2/2/w/500/q/70/format/webp
"Waterproof Anti-slip Winter Boots, Warm Plush Inner Thick Sole Ankle Boots, Women's Snow Boots",16.24,4.7,96879,26K+,in Women's Winter Boots,https://www.temu.com/waterproof-anti-slip-winter-snow-boots-warm-plush-inner-thick-sole-cotton-shoes-womens-footwear-g-601099512696024.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/b25d94da7582db353cc8601be54a0eb1.jpg?imageView2/2/w/500/q/70/format/webp
"Solid Fuzzy Pajama Set, Long Sleeve V Neck Top & Elastic Waistband Pants, Women's Sleepwear & Loungewear",17.98,4.7,9423,8.6K+,in Women's Sleepwear,https://www.temu.com/solid-fuzzy-pajama-set-long-sleeve-v-neck-top-elastic-waistband-pants-womens-sleepwear-loungewear-g-601099531879352.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/a908309e7748c4d69a1c80c9b754f4aa.jpg?imageView2/2/w/500/q/70/format/webp
"Plaid Print Simple Shirt, Casual Button Front Long Sleeve Shirt, Women's Clothing",10.29,4.8,7380,64K+,in Women's Blouses & Shirts,https://www.temu.com/plaid-print-simple-shirt-casual-button-front-long-sleeve-shirt-womens-clothing-g-601099521671999.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/ad0a7828d74184d73ae426803080235c.jpg?imageView2/2/w/500/q/70/format/webp
"40 OZ Stanley Cups Travel Tumbler Accessories, Stainless Steel Reusable Straws W/Cleaning Brush & Drawstring Bag-Perfect Summer & Winter Drinkware Accessories !",3.59,4.7,19836,100K+,in Travel & To-Go Drinkware,https://www.temu.com/set-sakura-train-stainless-steel-straws-for-40-oz-stanley-cups-travel-tumbler-2pcs-reusable-straws-with-cleaning-brush-drawstring-bag-summer-winter-drinkware-accessories-g-601099517673815.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/161f7b27b78da5b965c9c72097bb831b.jpg?imageView2/2/w/500/q/70/format/webp
"2 Pieces ""Game On"" Print Jogger Pants Gamepad Graphic Hooded Sweatshirt Long Sleeve Hoodies For Spring And Summer, Sports",10.79,4.8,11974,28K+,in Boys' Sets,https://www.temu.com/boys-2pcs-hoodie-game-on-print-sweatpants-set-cartoon-gamepad-pattern-long-sleeve-top-casual-outfits-kids-clothes-for-spring-fall-g-601099519757334.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/102d1b36b35ec5b15212aeae5092d564.jpg?imageView2/2/w/500/q/70/format/webp
"Women's Warm Plush Lined Boots, Chunky Heeled Ankle Boots, Classic & Comfortable Chelsea Boots",16.49,4.7,117024,59K+,in Women's Ankle Boots & Booties,https://www.temu.com/womens-warm-plush-lined-boots-chunky-heeled-ankle-boots-classic-comfortable-chelsea-boots-g-601099512468864.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/10e730ba22cc0d3158259a40d39c0dc7.jpg?imageView2/2/w/500/q/70/format/webp
"Men's Genuine Leather Belt, Fashion & Classic Casual Belt With Single Prong Buckle For Jeans, Pants, Work And Business, Gift For Dad & Husband",8.48,4.8,12787,100K+,in Men's Belts,https://www.temu.com/mens-genuine-leather-dress-belt-fashion-classic-casual-belts-with-single-prong-buckle-for-jeans-pants-work-and-business-gifts-for-dad-husband-g-601099512860683.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/7c45c39b43b23b5fccb33fd797da5a68.jpg?imageView2/2/w/500/q/70/format/webp
Keep Your Drinks Hot Or Cold For Hours With This Stainless Steel Insulated Bottle Car Cup for commercial,9.62,4.8,18940,44K+,in Food Service Equipment & Supplies,https://www.temu.com/stainless-steel-insulated-bottle-car-cup-portable-insulation-cup-g-601099514281494.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/c0a6f8a8b25b2a1cfdeb822d2eee616a.jpg?imageView2/2/w/500/q/70/format/webp
"1pc Waterproof Christmas Tree Storage Bag, Artificial Xmas Tree Storage Bag, Christmas Gift Tree Bag, With Strong Durable Handles & Labeling Card Slot, Green/Red Zippered Storage Bag, Fits 7.5/9 Ft Artificial Xmas Tree, Large Capacity Organizer",9.67,4.8,11403,10K+,in Furniture & Storage,https://www.temu.com/1pc-waterproof-christmas-tree-storage-bag-durable-artificial-xmas-tree-storage-bag-christmas-gift-tree-organizer-with-strong-durable-handles-labeling-card-slot-green-red-zippered-storage-bag-g-601099527991801.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/1616d5fce40a1e87398101a342e68b67.jpg?imageView2/2/w/500/q/70/format/webp
5ft Christmas Inflatables Snowman Outdoor Yard Decor With Rotating LED Lights Christmas Blow Up Decoration Garden for restaurants/supermarkets,24.18,4.8,6527,42K+,in Food Service Equipment & Supplies,https://www.temu.com/5ft-christmas-inflatables-snowman-outdoor-yard-decor-with-rotating-led-lights-christmas-blow-up-decoration-garden-g-601099523142831.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/80ecabe1b98e03299cd4879000e7fe38.jpg?imageView2/2/w/500/q/70/format/webp
New Wireless Earphones Headphones With LED Display Touch In-Ear TWS Wireless Earbuds Sports Music Game Headset For IOS/Android,6.74,4.7,12275,96K+,"in Headphones, Earbuds & Accessories",https://www.temu.com/new-wireless-earphones-headphones-with-led-display-touch-in-ear-tws-bt-wireless-earbuds-sports-music-game-headset-waterproof-for-ios-android-g-601099520247341.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/e44f8c03b263421082fbe5a5e89ebf9e.jpg?imageView2/2/w/500/q/70/format/webp
"1pc Purple Envelope Blanket For My Daughter, Lightweight Flannel Throw For Sofa, Bed, Travel, Camping, Livingroom, Office, Couch, Chair, And Bed, Digital Printing Fleece Blanket With Soft And Warm Flannel Fabric",8.48,4.8,5158,10K+,in Blankets & Throws,https://www.temu.com/1pc-purple-envelope-blanket-for-my-daughter-lightweight-flannel-throw-for-sofa-bed-travel-camping-livingroom-office-couch-chair-and-bed-digital-printing-fleece-blanket-with-soft-and-warm-flannel-fabric-g-601099523664489.html,https://img.kwcdn.com/product/open/2023-08-16/1692201438305-e465f90b02d341e5a6eb3fd99b984bae-goods.jpeg?imageView2/2/w/500/q/70/format/webp
"8.5inch/21.6cm LCD Writing Drawing Tablet For Kids, Educational Birthday Gift For Kids,Christmas and Halloween Gift",5.48,4.7,5673,78K+,in Learning & Education,https://www.temu.com/8-5inch-21-6cm-lcd-writing-drawing-tablet-for-kids-educational-birthday-gift-for-kids-g-601099512929295.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/815a316503463c1c968ab9662b642aac.jpg?imageView2/2/w/500/q/70/format/webp
"Smart Watch(Answer/Make Call) For Women Men, 1.99 HD Display, Sleep Monitoring Tracker Sports Watch Compatible With Android & IOS",9.98,4.5,10929,14K+,in Women's Watches,https://www.temu.com/smart-watch-answer-make-call-for-women-men-1-99-hd-display-blood-pressure-blood-oxygen-monitoring-health-tracker-sports-watch-compatible-with-android-ios-g-601099527759989.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/19a8f8353ca2b80d5802ede2bcfc097a.jpg?imageView2/2/w/500/q/70/format/webp
"Fix Stuff Slogan 3D Digital Pattern Print Graphic Men's T-shirts, Causal Tees, Short Sleeves Comfortable Pullover Tops, Men's Summer Clothing",8.37,4.7,36620,89K+,in Men's T-Shirts,https://www.temu.com/fix-stuff-slogan-3d-digital-pattern-print-graphic-mens-t-shirts-causal-tees-short-sleeves-comfortable-pullover-tops-mens-summer-clothing-g-601099515134068.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/5c7bbf5090190ae47c69a60be4964ddd.jpg?imageView2/2/w/500/q/70/format/webp
"Waffle Grid Kangaroo Pocket Hoodie, Casual Long Sleeve Drawstring Hoodies Sweatshirt, Women's Clothing",13.97,4.6,10127,32K+,in Women's Sweatshirts,https://www.temu.com/waffle-grid-kangaroo-pocket-hoodie-casual-long-sleeve-drawstring-hoodies-sweatshirt-womens-clothing-g-601099520653745.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/1b2a8668a9dad9e4faf512331c9b80ce.jpg?imageView2/2/w/500/q/70/format/webp
"Plus Size Elegant Coat, Women's Plus Colorblock Fuzzy Fleece Long Sleeve Hooded Drawstring Zip Up Overcoat",20.24,4.8,9117,23K+,in Curve Coats & Jackets,https://www.temu.com/plus-size-elegant-coat-womens-plus-colorblock-fuzzy-fleece-long-sleeve-hooded-drawstring-zip-up-overcoat-g-601099522226304.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/a36f82bcea7fd67ea41678e5c6d91cbf.jpg?imageView2/2/w/500/q/70/format/webp
"1pc Pants Hangers With 10 Clips, For Holding Leggings/Jeans/Hats, Household Space Saving For Organization Of Bedroom, Bathroom, Closet, Wardrobe, Home, Dorm, Travel",5.77,4.7,5307,17K+,in Closet & Laundry Storage,https://www.temu.com/1pc-pants-hangers-with-10-clips-for-holding-leggings-jeans-hats-household-space-saving-for-organization-of-bedroom-bathroom-closet-wardrobe-home-dorm-travel-g-601099528939516.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/11d2734b3e60382a0e7931f26c7154df.jpg?imageView2/2/w/500/q/70/format/webp
"Solar Garden Lights Solar Firework Lights, 1 Pack 200/150/90/60 LEDs 8 Lighting Modes Solar Lights Outdoor Waterproof for Garden Patio Walkway Pathway Party Wedding Decorative - Cool White/Warm white/Multicolour",3.98,4.7,45216,94K+,in Smart Lighting,https://www.temu.com/solar-garden-lights-solar-firework-lights-1-pack-200-150-90-60-leds-8-lighting-modes-solar-lights-outdoor-waterproof-for-garden-patio-walkway-pathway-party-wedding-decorative-cool-white-warm-white-multicolour-g-601099517883245.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/8a022cca6b52d0f84f3f7bd214a25e5a.jpg?imageView2/2/w/500/q/70/format/webp
"Drawstring Teddy Coat, Casual Zip Up Long Sleeve Warm Outerwear, Women's Clothing",13.94,4.6,9636,44K+,in Women's Coat & Jacket,https://www.temu.com/drawstring-teddy-coat-casual-zip-up-long-sleeve-warm-outerwear-womens-clothing-g-601099517767308.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/3ff03c9f9eb76240a5330a9f7c3e84ca.jpg?imageView2/2/w/500/q/70/format/webp
13PCS Soft Fluffy Makeup Brushes Set For Cosmetics Foundation Blush Powder Eyeshadow Kabuki Blending Makeup Brush Beauty Tool,2.48,4.6,24182,92K+,in Beauty Tools,https://www.temu.com/13pcs-soft-fluffy-makeup-brushes-set-with-makeup-sponge-for-cosmetics-foundation-blush-powder-eyeshadow-kabuki-blending-makeup-brush-beauty-tool-g-601099519634676.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/3c007170797d45c671d035e776e840dd.jpg?imageView2/2/w/500/q/70/format/webp
"DUMFUCKERY Print Hoodies For Men, Graphic Hoodie With Kangaroo Pocket, Comfy Loose Trendy Hooded Pullover, Mens Clothing For Autumn Winter",9.57,4.8,26899,22K+,in Men's Hoodies & Sweatshirts,https://www.temu.com/dumfuckery-print-hoodies-for-men-graphic-hoodie-with-kangaroo-pocket-comfy-loose-trendy-hooded-pullover-mens-clothing-for-autumn-winter-g-601099525681173.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/ffd6ae7f313fc758aa5ec64b827a9d23.jpg?imageView2/2/w/500/q/70/format/webp
"Zip Up Solid Teddy Coat, Casual Long Sleeve Winter Outerwear, Women's Clothing",12.47,4.7,66469,34K+,in Women's Coat & Jacket,https://www.temu.com/zip-up-solid-teddy-coat-casual-long-sleeve-winter-outerwear-womens-clothing-g-601099524877423.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/6145949a79cb2d0b351a9ab6b9e11926.jpg?imageView2/2/w/500/q/70/format/webp
"Sharp 5-layer Razor Blades, 16/12/8/4pcs Replacement Blades, Vintage Wet Shaving Safety Razor, Skin Protection Classic Razor",2.49,4.7,6883,31K+,in Shave & Hair Removal,https://www.temu.com/sharp-5-layer-razor-blades-16-12-8-4pcs-replacement-blades-vintage-wet-shaving-safety-razor-skin-protection-classic-razor-g-601099528275002.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/515ce62e722f7f72b07d45bd65506c30.jpg?imageView2/2/w/500/q/70/format/webp
"1pc, 20 LED Branch Lights - Indoor Decoration Lighting for Weddings, Birthdays, and Christmas - Fairy Lights with Branch Design",3.78,4.6,36504,100K+,in Seasonal Decor,https://www.temu.com/1pc-20-led-branch-lights-indoor-decoration-lighting-wedding-birthday-christmas-decoration-fairy-lights-g-601099513452697.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/f9f50007078f0b787b2da09e2bb076f8.jpg?imageView2/2/w/500/q/70/format/webp
Soft Long Plush Cat kennel dog kennel winter warm pet bed Cat Bed Cat Mat Animals Sleeping Sofa,18.48,4.6,13482,72K+,in Pet Beds & Furniture,https://www.temu.com/pet-dog-bed-all-seasons-paw-shape-warm-dog-bed-cushion-pet-sleep-mat-sofa-dog-house-g-601099515106340.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/ff382e5cac81b8e591659d08d1b7eec1.jpg?imageView2/2/w/500/q/70/format/webp
"1pc Light Up Pop It Pro: Fast Push Puzzle Game Console For Kids - Fun Electronic Game Christmas, Halloween, Thanksgiving Gift",4.26,4.7,38177,29K+,in Novelty & Gag Toys,https://www.temu.com/1pc-light-up-pop-it-pro-fast-push-puzzle-game-console-for-kids-fun-electronic-game-christmas-halloween-thanksgiving-gift-g-601099529276036.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/024297b4664352bb979ad604db965155.jpg?imageView2/2/w/500/q/70/format/webp
"3 Sets Satin Pajamas Set, Short Sleeve Lapel Buttons Top & Bow Shorts, Women's Sleepwear & Loungewear",26.09,4.8,22883,8.4K+,in Women's Sleepwear: Solid color,https://www.temu.com/3-sets-satin-pajamas-set-short-sleeve-lapel-buttons-top-bow-shorts-womens-sleepwear-loungewear-g-601099520674884.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/78ea4b22016bffac7987ae3eb4695fd8.jpg?imageView2/2/w/500/q/70/format/webp
"1pc Teeth Whitening Powder, Teeth Polishing Tooth Deep Cleaning Powder,Tea, Coffee, Wine & Smoking Stain Remover, Plaque Cleaning, Breath Freshener, Tooth Cleaning Powder For Daily Life",3.05,4.6,24272,43K+,in Oral Care,https://www.temu.com/1pc-teeth-whitening-powder-teeth-polishing-tooth-deep-cleaning-powder-tea-coffee--smoking-stain-remover-plaque-cleaning-breath-freshener-tooth-cleaning-powder-for-daily-life-g-601099525906569.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/530231638a98db883d457e371af0edbb.jpg?imageView2/2/w/500/q/70/format/webp
"Manicure Set, Stainless Steel Toe Finger Nail Clipper Nail Files Nail Cutter, Personal Care Tools, For Men Women",5.48,4.7,36601,76K+,"in Foot, Hand & Nail Care",https://www.temu.com/manicure-set-stainless-steel-toe-finger-nail-clipper-nail-files-nail-cutter-personal-care-tools-for-men-women-g-601099513837110.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/07e48d3fecb13aac8951f01be35812e2.jpg?imageView2/2/w/500/q/70/format/webp
"Women's High Waist Fleece-Lined Skinny Pants For Winter Sports, Fitness, And Yoga - Stay Warm And Comfortable During Workouts",7.81,4.9,19326,78K+,in Women's Activewear,https://www.temu.com/solid-color-high-waist-skinny-fleece-long-pants-winter-sports-fitness-yoga-running-trousers-womens-activewear-g-601099517085489.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/6723bb36a2527bcb547c7c24f4565a3b.jpg?imageView2/2/w/500/q/70/format/webp
"Large Size Magnetic Building Blocks DIY Designer Magnet Toy Educational Constructor Set Toys For Children , Christmas/Halloween/Thanksgiving Gift",12.75,4.7,14618,35K+,in Building Toys,https://www.temu.com/large-size-magnetic-building-blocks-diy-designer-magnet-toy-educational-constructor-set-toys-for-children-g-601099516862013.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/f132f690ffd7928bbd50504a99692a8b.jpg?imageView2/2/w/500/q/70/format/webp
"Car Battery Charger, 12V 4Ah-100Ah Smart Battery Trickle Charger Automotive Battery Maintainer Desulfator With Temperature Compensation",16.28,4.7,144920,100K+,in Tools & Equipment,https://www.temu.com/car-battery-charger-12v-4ah-100ah-smart-battery-trickle-charger-automotive-battery-maintainer-desulfator-with-temperature-compensation-g-601099511891486.html,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/c5a46ac6f37c4b18431d458f90c7cc28.jpg?imageView2/2/w/500/q/70/format/webp
